"grammar","algo","chunk_size","chunk_id","chunk_time","control_sum"
"geo","SingleSourceAlgoOpt",100,5,0.0012905597686767578,0
"geo","SingleSourceAlgoOpt",100,6,0.0012507438659667969,0
"geo","SingleSourceAlgoOpt",100,7,0.0012485980987548828,0
"geo","SingleSourceAlgoOpt",100,8,0.0012476444244384766,0
"geo","SingleSourceAlgoOpt",100,9,0.0012543201446533203,0
"geo","SingleSourceAlgoOpt",100,10,0.0012497901916503906,0
"geo","SingleSourceAlgoOpt",100,11,0.0012464523315429688,0
"geo","SingleSourceAlgoOpt",100,12,0.001268625259399414,0
"geo","SingleSourceAlgoOpt",100,13,0.000453948974609375,0
"geo","SingleSourceAlgoOpt",500,0,0.00545048713684082,0
"geo","SingleSourceAlgoOpt",500,1,0.005404472351074219,0
"geo","SingleSourceAlgoOpt",500,2,0.0036253929138183594,0
"geo","SingleSourceAlgoOpt",1000,0,0.010662317276000977,0
"geo","SingleSourceAlgoOpt",1000,1,0.003574371337890625,0
"geo","SingleSourceAlgoOpt",5000,0,0.014081716537475586,0
"geo","SingleSourceAlgoOpt",10000,0,0.013984203338623047,0
"geo","SingleSourceAlgoOpt",1323,0,0.01415395736694336,0
"g1","SingleSourceAlgoOpt",16,0,0.00426793098449707,16
"g1","SingleSourceAlgoOpt",16,1,0.0008323192596435547,0
"g1","SingleSourceAlgoOpt",16,2,0.023025989532470703,25
"g1","SingleSourceAlgoOpt",16,3,0.001539468765258789,7
"g1","SingleSourceAlgoOpt",16,4,0.0008313655853271484,0
"g1","SingleSourceAlgoOpt",16,5,0.0008497238159179688,0
"g1","SingleSourceAlgoOpt",16,6,0.0008401870727539062,0
"g1","SingleSourceAlgoOpt",16,7,0.0017457008361816406,2
"g1","SingleSourceAlgoOpt",16,8,0.0008337497711181641,0
"g1","SingleSourceAlgoOpt",16,9,0.0017163753509521484,7
"g1","SingleSourceAlgoOpt",16,10,0.0033245086669921875,18
"g1","SingleSourceAlgoOpt",16,11,0.0008420944213867188,0
"g1","SingleSourceAlgoOpt",16,12,0.0015912055969238281,6
"g1","SingleSourceAlgoOpt",16,13,0.0008330345153808594,0
"g1","SingleSourceAlgoOpt",16,14,0.001756429672241211,7
"g1","SingleSourceAlgoOpt",16,15,0.003755331039428711,8
"g1","SingleSourceAlgoOpt",16,16,0.0016641616821289062,2
"g1","SingleSourceAlgoOpt",16,17,0.0008397102355957031,0
"g1","SingleSourceAlgoOpt",16,18,0.0008401870727539062,0
"g1","SingleSourceAlgoOpt",16,19,0.0017199516296386719,2
"g1","SingleSourceAlgoOpt",16,20,0.0008358955383300781,0
"g1","SingleSourceAlgoOpt",16,21,0.0015072822570800781,5
"g1","SingleSourceAlgoOpt",16,22,0.0008757114410400391,0
"g1","SingleSourceAlgoOpt",16,23,0.009273290634155273,23
"g1","SingleSourceAlgoOpt",16,24,0.0008382797241210938,0
"g1","SingleSourceAlgoOpt",16,25,0.0008416175842285156,0
"g1","SingleSourceAlgoOpt",16,26,0.0008440017700195312,0
"g1","SingleSourceAlgoOpt",16,27,0.0016345977783203125,5
"g1","SingleSourceAlgoOpt",16,28,0.0018932819366455078,4
"g1","SingleSourceAlgoOpt",16,29,0.0008332729339599609,0
"g1","SingleSourceAlgoOpt",16,30,0.0023293495178222656,3
"g1","SingleSourceAlgoOpt",16,31,0.0015583038330078125,1
"g1","SingleSourceAlgoOpt",16,32,0.002393484115600586,7
"g1","SingleSourceAlgoOpt",16,33,0.000835418701171875,0
"g1","SingleSourceAlgoOpt",16,34,0.0008366107940673828,0
"g1","SingleSourceAlgoOpt",16,35,0.010724306106567383,18
"g1","SingleSourceAlgoOpt",16,36,0.0008552074432373047,0
"g1","SingleSourceAlgoOpt",16,37,0.0008604526519775391,0
"g1","SingleSourceAlgoOpt",16,38,0.0019061565399169922,15
"g1","SingleSourceAlgoOpt",16,39,0.0016956329345703125,7
"g1","SingleSourceAlgoOpt",16,40,0.0008428096771240234,0
"g1","SingleSourceAlgoOpt",16,41,0.0008361339569091797,0
"g1","SingleSourceAlgoOpt",16,42,0.001519918441772461,2
"g1","SingleSourceAlgoOpt",16,43,0.001657724380493164,3
"g1","SingleSourceAlgoOpt",16,44,0.0008707046508789062,0
"g1","SingleSourceAlgoOpt",16,45,0.008503913879394531,25
"g1","SingleSourceAlgoOpt",16,46,0.0008432865142822266,0
"g1","SingleSourceAlgoOpt",16,47,0.0026235580444335938,3
"g1","SingleSourceAlgoOpt",16,48,0.0018420219421386719,1
"g1","SingleSourceAlgoOpt",16,49,0.0008404254913330078,0
"g1","SingleSourceAlgoOpt",16,50,0.0016095638275146484,2
"g1","SingleSourceAlgoOpt",16,51,0.0016262531280517578,1
"g1","SingleSourceAlgoOpt",16,52,0.0033392906188964844,1
"g1","SingleSourceAlgoOpt",16,53,0.0008542537689208984,0
"g1","SingleSourceAlgoOpt",16,54,0.0016665458679199219,3
"g1","SingleSourceAlgoOpt",16,55,0.0008375644683837891,0
"g1","SingleSourceAlgoOpt",16,56,0.0016627311706542969,6
"g1","SingleSourceAlgoOpt",16,57,0.0008401870727539062,0
"g1","SingleSourceAlgoOpt",16,58,0.0008406639099121094,0
"g1","SingleSourceAlgoOpt",16,59,0.0014979839324951172,2
"g1","SingleSourceAlgoOpt",16,60,0.0008363723754882812,0
"g1","SingleSourceAlgoOpt",16,61,0.002923727035522461,16
"g1","SingleSourceAlgoOpt",16,62,0.0014958381652832031,3
"g1","SingleSourceAlgoOpt",16,63,0.0008399486541748047,0
"g1","SingleSourceAlgoOpt",16,64,0.002411365509033203,1
"g1","SingleSourceAlgoOpt",16,65,0.001537322998046875,1
"g1","SingleSourceAlgoOpt",16,66,0.001500844955444336,5
"g1","SingleSourceAlgoOpt",16,67,0.001514434814453125,2
"g1","SingleSourceAlgoOpt",16,68,0.0008642673492431641,0
"g1","SingleSourceAlgoOpt",16,69,0.004130363464355469,6
"g1","SingleSourceAlgoOpt",16,70,0.0008463859558105469,0
"g1","SingleSourceAlgoOpt",16,71,0.00150299072265625,3
"g1","SingleSourceAlgoOpt",16,72,0.003047943115234375,6
"g1","SingleSourceAlgoOpt",16,73,0.0016646385192871094,1
"g1","SingleSourceAlgoOpt",16,74,0.0016055107116699219,3
"g1","SingleSourceAlgoOpt",16,75,0.010509014129638672,13
"g1","SingleSourceAlgoOpt",16,76,0.0015816688537597656,3
"g1","SingleSourceAlgoOpt",16,77,0.0016021728515625,7
"g1","SingleSourceAlgoOpt",16,78,0.0015397071838378906,5
"g1","SingleSourceAlgoOpt",16,79,0.0015041828155517578,3
"g1","SingleSourceAlgoOpt",16,80,0.0014984607696533203,1
"g1","SingleSourceAlgoOpt",16,81,0.0008449554443359375,0
"g1","SingleSourceAlgoOpt",16,82,0.0007519721984863281,0
"g1","SingleSourceAlgoOpt",32,0,0.004650115966796875,16
"g1","SingleSourceAlgoOpt",32,1,0.023942947387695312,32
"g1","SingleSourceAlgoOpt",32,2,0.0011200904846191406,0
"g1","SingleSourceAlgoOpt",32,3,0.0022726058959960938,2
"g1","SingleSourceAlgoOpt",32,4,0.0022242069244384766,7
"g1","SingleSourceAlgoOpt",32,5,0.0037984848022460938,18
"g1","SingleSourceAlgoOpt",32,6,0.0021467208862304688,6
"g1","SingleSourceAlgoOpt",32,7,0.005419254302978516,15
"g1","SingleSourceAlgoOpt",32,8,0.0021822452545166016,2
"g1","SingleSourceAlgoOpt",32,9,0.002228260040283203,2
"g1","SingleSourceAlgoOpt",32,10,0.002042531967163086,5
"g1","SingleSourceAlgoOpt",32,11,0.010283231735229492,23
"g1","SingleSourceAlgoOpt",32,12,0.0011546611785888672,0
"g1","SingleSourceAlgoOpt",32,13,0.0020902156829833984,5
"g1","SingleSourceAlgoOpt",32,14,0.002427339553833008,4
"g1","SingleSourceAlgoOpt",32,15,0.0032417774200439453,4
"g1","SingleSourceAlgoOpt",32,16,0.003123044967651367,7
"g1","SingleSourceAlgoOpt",32,17,0.011960268020629883,18
"g1","SingleSourceAlgoOpt",32,18,0.0011525154113769531,0
"g1","SingleSourceAlgoOpt",32,19,0.0026903152465820312,22
"g1","SingleSourceAlgoOpt",32,20,0.0011668205261230469,0
"g1","SingleSourceAlgoOpt",32,21,0.002168416976928711,5
"g1","SingleSourceAlgoOpt",32,22,0.009819746017456055,25
"g1","SingleSourceAlgoOpt",32,23,0.0035228729248046875,3
"g1","SingleSourceAlgoOpt",32,24,0.0023658275604248047,1
"g1","SingleSourceAlgoOpt",32,25,0.002291440963745117,3
"g1","SingleSourceAlgoOpt",32,26,0.004342794418334961,1
"g1","SingleSourceAlgoOpt",32,27,0.002165079116821289,3
"g1","SingleSourceAlgoOpt",32,28,0.002187013626098633,6
"g1","SingleSourceAlgoOpt",32,29,0.0020520687103271484,2
"g1","SingleSourceAlgoOpt",32,30,0.0034863948822021484,16
"g1","SingleSourceAlgoOpt",32,31,0.002065896987915039,3
"g1","SingleSourceAlgoOpt",32,32,0.003297567367553711,2
"g1","SingleSourceAlgoOpt",32,33,0.0021169185638427734,7
"g1","SingleSourceAlgoOpt",32,34,0.004979372024536133,6
"g1","SingleSourceAlgoOpt",32,35,0.002015829086303711,3
"g1","SingleSourceAlgoOpt",32,36,0.004194021224975586,7
"g1","SingleSourceAlgoOpt",32,37,0.011895895004272461,16
"g1","SingleSourceAlgoOpt",32,38,0.0021903514862060547,10
"g1","SingleSourceAlgoOpt",32,39,0.002173185348510742,8
"g1","SingleSourceAlgoOpt",32,40,0.0020923614501953125,1
"g1","SingleSourceAlgoOpt",32,41,0.0007567405700683594,0
"g1","SingleSourceAlgoOpt",64,0,0.030542612075805664,48
"g1","SingleSourceAlgoOpt",64,1,0.0033025741577148438,2
"g1","SingleSourceAlgoOpt",64,2,0.005011081695556641,25
"g1","SingleSourceAlgoOpt",64,3,0.0075511932373046875,21
"g1","SingleSourceAlgoOpt",64,4,0.0034332275390625,4
"g1","SingleSourceAlgoOpt",64,5,0.012000083923339844,28
"g1","SingleSourceAlgoOpt",64,6,0.0030701160430908203,5
"g1","SingleSourceAlgoOpt",64,7,0.005443096160888672,8
"g1","SingleSourceAlgoOpt",64,8,0.011370182037353516,25
"g1","SingleSourceAlgoOpt",64,9,0.003585338592529297,22
"g1","SingleSourceAlgoOpt",64,10,0.003175497055053711,5
"g1","SingleSourceAlgoOpt",64,11,0.011983871459960938,28
"g1","SingleSourceAlgoOpt",64,12,0.0037240982055664062,4
"g1","SingleSourceAlgoOpt",64,13,0.006771087646484375,4
"g1","SingleSourceAlgoOpt",64,14,0.003238677978515625,8
"g1","SingleSourceAlgoOpt",64,15,0.004530191421508789,19
"g1","SingleSourceAlgoOpt",64,16,0.004920005798339844,9
"g1","SingleSourceAlgoOpt",64,17,0.006398439407348633,9
"g1","SingleSourceAlgoOpt",64,18,0.015992164611816406,23
"g1","SingleSourceAlgoOpt",64,19,0.003718137741088867,18
"g1","SingleSourceAlgoOpt",64,20,0.0026197433471679688,1
"g1","SingleSourceAlgoOpt",100,0,0.031912803649902344,48
"g1","SingleSourceAlgoOpt",100,1,0.006453752517700195,28
"g1","SingleSourceAlgoOpt",100,2,0.010043859481811523,22
"g1","SingleSourceAlgoOpt",100,3,0.01498270034790039,30
"g1","SingleSourceAlgoOpt",100,4,0.007033109664916992,12
"g1","SingleSourceAlgoOpt",100,5,0.01372671127319336,26
"g1","SingleSourceAlgoOpt",100,6,0.004810810089111328,26
"g1","SingleSourceAlgoOpt",100,7,0.015294790267944336,30
"g1","SingleSourceAlgoOpt",100,8,0.009610414505004883,7
"g1","SingleSourceAlgoOpt",100,9,0.005864381790161133,27
"g1","SingleSourceAlgoOpt",100,10,0.006537437438964844,9
"g1","SingleSourceAlgoOpt",100,11,0.009174823760986328,19
"g1","SingleSourceAlgoOpt",100,12,0.016263961791992188,32
"g1","SingleSourceAlgoOpt",100,13,0.0009791851043701172,0
"g1","SingleSourceAlgoOpt",500,0,0.04644489288330078,140
"g1","SingleSourceAlgoOpt",500,1,0.0353085994720459,116
"g1","SingleSourceAlgoOpt",500,2,0.02416706085205078,60
"g1","SingleSourceAlgoOpt",1000,0,0.0657501220703125,256
"g1","SingleSourceAlgoOpt",1000,1,0.02364945411682129,60
"g1","SingleSourceAlgoOpt",5000,0,0.051126718521118164,316
"g1","SingleSourceAlgoOpt",10000,0,0.05099916458129883,316
"g1","SingleSourceAlgoOpt",1323,0,0.05073428153991699,316
