"grammar","chunk_size","chunk_id","chunk_range","control_sum","chunk_time","chunk_mem_mb"
"g1",16,10471,"167536 167551",7,0.39721661999999996,7
"g1",16,10472,"167552 167567",2,0.27420066600000004,-23
"g1",16,10473,"167568 167583",0,0.195863601,7
"g1",16,10474,"167584 167599",4,0.327223345,22
"g1",16,10475,"167600 167615",0,0.190392002,-14
"g1",16,10476,"167616 167631",0,0.181429359,4
"g1",16,10477,"167632 167647",15,0.5326617680000001,-27
"g1",16,10478,"167648 167663",14,0.396282857,3
"g1",16,10479,"167664 167679",0,0.20150838999999998,29
"g1",16,10480,"167680 167695",124,1.183512437,31
"g1",16,10481,"167696 167711",11,0.658371545,23
"g1",16,10482,"167712 167727",0,0.23855380299999998,19
"g1",16,10483,"167728 167743",10,0.255104648,-23
"g1",16,10484,"167744 167759",21,0.39946416399999995,9
"g1",16,10485,"167760 167775",10,0.712462339,38
"g1",16,10486,"167776 167791",1,0.516765818,12
"g1",16,10487,"167792 167807",7,0.444554584,-3
"g1",16,10488,"167808 167823",33,0.50449975,5
"g1",16,10489,"167824 167839",5,0.30633011699999996,-1
"g1",16,10490,"167840 167855",2,0.346427677,-16
"g1",16,10491,"167856 167871",7,0.28266053,22
"g1",16,10492,"167872 167887",5,0.282916828,4
"g1",16,10493,"167888 167903",6,0.305468533,-19
"g1",16,10494,"167904 167919",7,0.51564836,-22
"g1",16,10495,"167920 167935",0,0.207872538,-7
"g1",16,10496,"167936 167951",14,0.29874851,-7
"g1",16,10497,"167952 167967",1,0.317627498,37
"g1",16,10498,"167968 167983",9,0.294086357,29
"g1",16,10499,"167984 167999",46,0.8873909609999999,-11
"g1",16,10500,"168000 168015",6,0.302714372,39
"g1",16,10501,"168016 168031",0,0.18807654,-6
"g1",16,10502,"168032 168047",6,0.456514934,-3
"g1",16,10503,"168048 168063","",""
"g1",16,10504,"168064 168079",3,0.40891679900000005,15
"g1",16,10505,"168080 168095",16,0.395649265,5
"g1",16,10506,"168096 168111",0,0.23996689000000002,-13
"g1",16,10507,"168112 168127",0,0.18071598800000002,1
"g1",16,10508,"168128 168143",18,0.402233724,27
"g1",16,10509,"168144 168159",2,2.27351091,30
"g1",16,10510,"168160 168175",10,0.335238338,-5
"g1",16,10511,"168176 168191",25,0.556934806,17
"g1",16,10512,"168192 168207",4,0.264481386,-7
"g1",16,10513,"168208 168223",5,0.29569875300000004,48
"g1",16,10514,"168224 168239",67,0.8072917169999999,6
"g1",16,10515,"168240 168255",0,0.20329893899999998,24
"g1",16,10516,"168256 168271",23,0.7799099650000001,-5
"g1",16,10517,"168272 168287",10,0.510148121,37
"g1",16,10518,"168288 168303",21,0.541493902,7
"g1",16,10519,"168304 168319",0,0.188884437,-28
"g1",16,10520,"168320 168335",6,0.525495606,-19
"g1",16,10521,"168336 168351",25,0.436935794,24
"g1",16,10522,"168352 168367",0,0.176010531,-15
"g1",16,10523,"168368 168383",14,0.5526287620000001,14
"g1",16,10524,"168384 168399",4,0.486472938,31
"g1",16,10525,"168400 168415",19,0.828556374,1
"g1",16,10526,"168416 168431",18,0.389515595,-15
"g1",16,10527,"168432 168447",0,0.189737518,-17
"g1",16,10528,"168448 168463",7,0.29143350199999996,34
"g1",16,10529,"168464 168479",3,0.252512284,-4
"g1",16,10530,"168480 168495",40,0.719726287,7
"g1",16,10531,"168496 168511",3,0.277610138,-5
"g1",16,10532,"168512 168527",5,0.317009044,33
"g1",16,10533,"168528 168543",2,0.358239235,-19
"g1",16,10534,"168544 168559",4,0.31486039299999996,22
"g1",16,10535,"168560 168575",2,0.294002944,19
"g1",16,10536,"168576 168591",11,0.41338685,16
"g1",16,10537,"168592 168607",0,0.18838338500000001,10
"g1",16,10538,"168608 168623",334,1.552759248,-10
"g1",16,10539,"168624 168639",0,0.17839124,-25
"g1",16,10540,"168640 168655",3,0.287488433,17
"g1",16,10541,"168656 168671",161,1.186529088,10
"g1",16,10542,"168672 168687",0,0.184857819,14
"g1",16,10543,"168688 168703",5,0.6550979969999999,17
"g1",16,10544,"168704 168719",108,0.726547083,-1
"g1",16,10545,"168720 168735",48,0.684675709,23
"g1",16,10546,"168736 168751",9,0.475907373,7
"g1",16,10547,"168752 168767",4,0.298547122,-7
"g1",16,10548,"168768 168783",5,0.378107333,12
"g1",16,10549,"168784 168799",6,0.345081888,31
"g1",16,10550,"168800 168815",2,0.30414011,18
"g1",16,10551,"168816 168831",0,0.17616231,-8
"g1",16,10552,"168832 168847",2,0.270097017,3
"g1",16,10553,"168848 168863",5,0.261556934,8
"g1",16,10554,"168864 168879",0,0.211538109,11
"g1",16,10555,"168880 168895",26,0.427199677,-24
"g1",16,10556,"168896 168911",0,0.202968089,11
"g1",16,10557,"168912 168927",50,0.749937166,-12
"g1",16,10558,"168928 168943",9,0.388209965,6
"g1",16,10559,"168944 168959",10,0.318394667,-12
"g1",16,10560,"168960 168975",5,0.283240591,41
"g1",16,10561,"168976 168991",7,0.281139769,11
"g1",16,10562,"168992 169007",12,0.357986959,-2
"g1",16,10563,"169008 169023",10,0.400439711,10
"g1",16,10564,"169024 169039",9,0.271322351,1
"g1",16,10565,"169040 169055",11,0.59327937,34
"g1",16,10566,"169056 169071",0,0.196417743,-4
"g1",16,10567,"169072 169087",4,0.282931798,0
"g1",16,10568,"169088 169103",3,0.29643398200000004,-15
"g1",16,10569,"169104 169119",10,0.590886314,11
"g1",16,10570,"169120 169135",23,0.499172098,3
"g1",16,10571,"169136 169151",7,0.28001894,-41
"g1",16,10572,"169152 169167",2,0.30510779000000005,9
"g1",16,10573,"169168 169183",8,0.48324814,26
"g1",16,10574,"169184 169199",0,0.216261955,12
"g1",16,10575,"169200 169215",12,0.35449355200000005,-2
"g1",16,10576,"169216 169231",22,0.403149764,-3
"g1",16,10577,"169232 169247",2,0.296864919,-12
"g1",16,10578,"169248 169263",3,0.40268997300000003,31
"g1",16,10579,"169264 169279",3,0.30148464999999997,32
"g1",16,10580,"169280 169295",2,0.423466379,-9
"g1",16,10581,"169296 169311",82,0.7611312880000001,30
"g1",16,10582,"169312 169327",275,1.460558121,20
"g1",16,10583,"169328 169343",10,0.368745721,14
"g1",16,10584,"169344 169359",12,0.482586034,11
"g1",16,10585,"169360 169375",2,0.28115668,30
"g1",16,10586,"169376 169391",1,0.28928771799999997,-36
"g1",16,10587,"169392 169407",13,0.498279128,16
"g1",16,10588,"169408 169423",12,0.44801283599999997,-5
"g1",16,10589,"169424 169439",19,0.401606116,13
"g1",16,10590,"169440 169455",17,0.632846534,0
"g1",16,10591,"169456 169471",22,0.34544335,5
"g1",16,10592,"169472 169487",10,0.46967029200000004,3
"g1",16,10593,"169488 169503",0,0.228378367,0
"g1",16,10594,"169504 169519",20,0.42574903000000003,-11
"g1",16,10595,"169520 169535",10,0.302082749,7
"g1",16,10596,"169536 169551",5,0.379961308,27
"g1",16,10597,"169552 169567",10,0.379729102,30
"g1",16,10598,"169568 169583",5,0.31230155000000004,-4
"g1",16,10599,"169584 169599",22,0.496585098,13
"g1",16,10600,"169600 169615",0,0.207283164,29
"g1",16,10601,"169616 169631",19,0.830891215,35
"g1",16,10602,"169632 169647",7,0.494483909,19
"g1",16,10603,"169648 169663",5,0.373751315,27
"g1",16,10604,"169664 169679","",""
"g1",16,10605,"169680 169695",25,0.547572253,23
"g1",16,10606,"169696 169711",5,0.321619126,11
"g1",16,10607,"169712 169727",31,0.7011804610000001,-3
"g1",16,10608,"169728 169743",14,0.494165062,5
"g1",16,10609,"169744 169759",5,0.26091862200000004,-11
"g1",16,10610,"169760 169775",0,0.177095209,-24
"g1",16,10611,"169776 169791",4,0.266755877,5
"g1",16,10612,"169792 169807",53,1.108128212,35
"g1",16,10613,"169808 169823",38,0.7093802389999999,19
"g1",16,10614,"169824 169839",8,0.348608844,-18
"g1",16,10615,"169840 169855",0,0.19209032099999998,-18
"g1",16,10616,"169856 169871",0,0.19582713899999998,28
"g1",16,10617,"169872 169887",17,0.403888513,-6
"g1",16,10618,"169888 169903",14,0.526385586,24
"g1",16,10619,"169904 169919",2,0.317185725,5
"g1",16,10620,"169920 169935",11,0.43942742700000004,-3
"g1",16,10621,"169936 169951",9,0.388264233,-3
"g1",16,10622,"169952 169967",11,0.776717512,20
"g1",16,10623,"169968 169983",9,0.414733336,7
"g1",16,10624,"169984 169999",7,0.256004167,-16
"g1",16,10625,"170000 170015",155,1.111560999,34
"g1",16,10626,"170016 170031",75,1.1019143329999999,24
"g1",16,10627,"170032 170047",0,0.224893769,5
"g1",16,10628,"170048 170063",6,0.476440839,26
"g1",16,10629,"170064 170079",11,0.415942327,19
"g1",16,10630,"170080 170095",6,0.375414243,-11
"g1",16,10631,"170096 170111",10,0.5588591770000001,7
"g1",16,10632,"170112 170127",6,0.256784347,36
"g1",16,10633,"170128 170143",2,0.29090685,36
"g1",16,10634,"170144 170159",1,0.270690023,15
"g1",16,10635,"170160 170175",12,0.325035391,29
"g1",16,10636,"170176 170191",0,0.220974522,-13
"g1",16,10637,"170192 170207",0,0.19420099,11
"g1",16,10638,"170208 170223",7,0.307603864,30
"g1",16,10639,"170224 170239",66,1.238666853,26
"g1",16,10640,"170240 170255",1,0.297505041,1
"g1",16,10641,"170256 170271",15,0.411500291,-30
"g1",16,10642,"170272 170287",0,0.17705758900000002,-15
"g1",16,10643,"170288 170303",4,0.314803202,27
"g1",16,10644,"170304 170319",12,0.397936579,13
"g1",16,10645,"170320 170335",5,0.8154675029999999,24
"g1",16,10646,"170336 170351",145,1.002290686,4
"g1",16,10647,"170352 170367",19,0.43243175,-7
"g1",16,10648,"170368 170383",66,1.033081246,2
"g1",16,10649,"170384 170399",6,0.282188986,-18
"g1",16,10650,"170400 170415",3,0.270294588,19
"g1",16,10651,"170416 170431",3,0.265710591,-20
"g1",16,10652,"170432 170447",3,0.270854806,-17
"g1",16,10653,"170448 170463",14,0.412601351,27
"g1",16,10654,"170464 170479",10,0.294260976,-14
"g1",16,10655,"170480 170495",3,0.300881487,31
"g1",16,10656,"170496 170511",26,0.950623491,41
"g1",16,10657,"170512 170527",10,0.312531888,21
"g1",16,10658,"170528 170543",1,0.29904912899999997,32
"g1",16,10659,"170544 170559",4,0.29563282900000004,-11
"g1",16,10660,"170560 170575",5,0.268917741,21
"g1",16,10661,"170576 170591",3,0.246028894,-15
"g1",16,10662,"170592 170607",5,0.32699940299999997,4
"g1",16,10663,"170608 170623",28,1.068610388,30
"g1",16,10664,"170624 170639",120,1.1164693540000001,25
"g1",16,10665,"170640 170655",0,0.218352209,-3
"g1",16,10666,"170656 170671",13,0.364369474,29
"g1",16,10667,"170672 170687",14,0.630194725,25
"g1",16,10668,"170688 170703",20,0.69546604,44
"g1",16,10669,"170704 170719",25,0.921843533,36
"g1",16,10670,"170720 170735",7,0.297457655,-4
"g1",16,10671,"170736 170751",3,0.272893495,4
"g1",16,10672,"170752 170767",2,0.267669332,39
"g1",16,10673,"170768 170783",6,0.28689894099999996,25
"g1",16,10674,"170784 170799",0,0.188251673,-4
"g1",16,10675,"170800 170815",0,0.149049024,8
"g1",16,10676,"170816 170831",14,0.871732524,15
"g1",16,10677,"170832 170847",0,0.196098522,4
"g1",16,10678,"170848 170863",52,0.9235341220000001,11
"g1",16,10679,"170864 170879",2,0.32780317400000003,9
"g1",16,10680,"170880 170895",5,0.300290935,-6
"g1",16,10681,"170896 170911",3,0.460816263,27
"g1",16,10682,"170912 170927",6,0.33658432499999996,-17
"g1",16,10683,"170928 170943",6,0.28989194700000004,22
"g1",16,10684,"170944 170959",11,0.39562266,-25
"g1",16,10685,"170960 170975",125,1.2266824349999998,23
"g1",16,10686,"170976 170991",7,0.423929167,16
"g1",16,10687,"170992 171007",2,0.29744682,14
"g1",16,10688,"171008 171023",74,0.991554962,-7
"g1",16,10689,"171024 171039",9,0.285426154,18
"g1",16,10690,"171040 171055",0,0.16848634799999998,8
"g1",16,10691,"171056 171071",7,0.565220573,19
"g1",16,10692,"171072 171087",4,0.27144025499999996,-13
"g1",16,10693,"171088 171103",7,0.4284244,-19
"g1",16,10694,"171104 171119",0,0.18974469500000002,-8
"g1",16,10695,"171120 171135",2,0.252666094,18
"g1",16,10696,"171136 171151",17,0.604843651,29
"g1",16,10697,"171152 171167",7,0.401964351,5
"g1",16,10698,"171168 171183",28,0.5963123100000001,23
"g1",16,10699,"171184 171199",5,0.416865373,-20
"g1",16,10700,"171200 171215",0,0.229535213,-12
"g1",16,10701,"171216 171231",12,0.328442791,-34
"g1",16,10702,"171232 171247",1,0.316026416,35
"g1",16,10703,"171248 171263",5,0.267348774,32
"g1",16,10704,"171264 171279",1,0.278966909,3
"g1",16,10705,"171280 171295","",""
"g1",16,10706,"171296 171311",18,0.426850081,37
"g1",16,10707,"171312 171327",0,0.215620789,22
"g1",16,10708,"171328 171343",0,0.189461306,6
"g1",16,10709,"171344 171359",6,0.30973063,-7
"g1",16,10710,"171360 171375",13,0.407306675,7
"g1",16,10711,"171376 171391",24,0.551488808,22
"g1",16,10712,"171392 171407",0,0.16919922099999998,5
"g1",16,10713,"171408 171423",11,0.684645164,4
"g1",16,10714,"171424 171439",87,0.9979415709999999,4
"g1",16,10715,"171440 171455",52,1.096236572,11
"g1",16,10716,"171456 171471",8,0.5961833990000001,22
"g1",16,10717,"171472 171487",0,0.193729966,-14
"g1",16,10718,"171488 171503",188,1.322602144,26
"g1",16,10719,"171504 171519",0,0.186407564,24
"g1",16,10720,"171520 171535",0,0.16649773099999998,-14
"g1",16,10721,"171536 171551",0,0.226149364,14
"g1",16,10722,"171552 171567",45,0.526852256,9
"g1",16,10723,"171568 171583",7,0.51345539,-1
"g1",16,10724,"171584 171599",16,0.38192711100000004,0
"g1",16,10725,"171600 171615",16,0.371863372,30
"g1",16,10726,"171616 171631",31,0.6429013499999999,-13
"g1",16,10727,"171632 171647",6,0.426307981,-30
"g1",16,10728,"171648 171663",5,0.293372056,40
"g1",16,10729,"171664 171679",104,1.017648769,9
"g1",16,10730,"171680 171695",14,0.524595932,16
"g1",16,10731,"171696 171711",0,0.19836341300000002,4
"g1",16,10732,"171712 171727",5,0.309432185,17
"g1",16,10733,"171728 171743",10,0.288882857,25
"g1",16,10734,"171744 171759",20,0.433387176,10
"g1",16,10735,"171760 171775",78,1.1423908710000001,-18
"g1",16,10736,"171776 171791",2,0.291760784,-8
"g1",16,10737,"171792 171807",10,0.572744094,-3
"g1",16,10738,"171808 171823",1,0.26667331,30
"g1",16,10739,"171824 171839",5,0.40124556,15
"g1",16,10740,"171840 171855",6,0.297204536,-10
"g1",16,10741,"171856 171871",11,0.276961001,20
"g1",16,10742,"171872 171887",1,0.29837226,40
"g1",16,10743,"171888 171903",12,0.649599414,-13
"g1",16,10744,"171904 171919",0,0.161852561,0
"g1",16,10745,"171920 171935",48,0.5823783079999999,34
"g1",16,10746,"171936 171951",141,0.8399275310000001,9
"g1",16,10747,"171952 171967",0,0.227010253,6
"g1",16,10748,"171968 171983",5,0.317349021,15
"g1",16,10749,"171984 171999",7,0.592191953,3
"g1",16,10750,"172000 172015",82,1.13451919,32
"g1",16,10751,"172016 172031",253,1.242432899,-15
"g1",16,10752,"172032 172047",16,0.324483336,-3
"g1",16,10753,"172048 172063",41,0.7529351390000001,-7
"g1",16,10754,"172064 172079",0,0.166656785,-19
"g1",16,10755,"172080 172095",6,0.368159178,-5
"g1",16,10756,"172096 172111",8,0.29729778599999995,2
"g1",16,10757,"172112 172127",5,0.311610817,-4
"g1",16,10758,"172128 172143",2,0.281517343,0
"g1",16,10759,"172144 172159",3,0.325986522,8
"g1",16,10760,"172160 172175",3,0.27597290500000005,18
"g1",16,10761,"172176 172191",2,0.254922053,23
"g1",16,10762,"172192 172207",8,0.389742971,18
"g1",16,10763,"172208 172223",294,0.9717943450000001,34
"g1",16,10764,"172224 172239",20,0.565025576,22
"g1",16,10765,"172240 172255",3,0.29027529700000004,44
"g1",16,10766,"172256 172271",5,0.268500355,-10
"g1",16,10767,"172272 172287",3,0.300970546,-31
"g1",16,10768,"172288 172303",2,0.383212957,3
"g1",16,10769,"172304 172319",0,0.208512487,18
"g1",16,10770,"172320 172335",39,0.853336328,0
"g1",16,10771,"172336 172351",18,0.781260453,1
"g1",16,10772,"172352 172367",2,0.286641084,31
"g1",16,10773,"172368 172383",5,0.254242966,18
"g1",16,10774,"172384 172399",46,0.801501922,-19
"g1",16,10775,"172400 172415",27,0.56610877,-15
"g1",16,10776,"172416 172431",10,0.424786338,37
"g1",16,10777,"172432 172447",2,0.27803980899999997,-14
"g1",16,10778,"172448 172463",6,0.450896253,-16
"g1",16,10779,"172464 172479",7,0.397819403,26
"g1",16,10780,"172480 172495",2,0.29484837199999997,15
"g1",16,10781,"172496 172511",2,0.26591351100000005,26
"g1",16,10782,"172512 172527",0,0.234518514,18
"g1",16,10783,"172528 172543",8,0.333729007,2
"g1",16,10784,"172544 172559",7,0.2615459,-36
"g1",16,10785,"172560 172575",3,0.400042911,-17
"g1",16,10786,"172576 172591",0,0.169200624,-13
"g1",16,10787,"172592 172607",2,0.27392279,9
"g1",16,10788,"172608 172623",3,0.30886841,-13
"g1",16,10789,"172624 172639",225,1.5323895600000002,29
"g1",16,10790,"172640 172655",34,0.615028243,-5
"g1",16,10791,"172656 172671",0,0.19453851900000002,-12
"g1",16,10792,"172672 172687",19,0.564398233,-7
"g1",16,10793,"172688 172703",18,0.601611121,28
"g1",16,10794,"172704 172719",0,0.177989388,9
"g1",16,10795,"172720 172735",8,0.417908694,26
"g1",16,10796,"172736 172751",8,0.347409719,4
"g1",16,10797,"172752 172767",4,0.290334706,28
"g1",16,10798,"172768 172783",12,1.132463113,-4
"g1",16,10799,"172784 172799",6,0.281791927,3
"g1",16,10800,"172800 172815",0,0.174126874,-42
"g1",16,10801,"172816 172831",6,1.1473307789999998,31
"g1",16,10802,"172832 172847",0,0.202143771,-21
"g1",16,10803,"172848 172863",6,0.26830271299999997,24
"g1",16,10804,"172864 172879",4,0.36189463,21
"g1",16,10805,"172880 172895",16,0.35631843199999996,24
"g1",16,10806,"172896 172911","",""
"g1",16,10807,"172912 172927",39,0.610567846,0
"g1",16,10808,"172928 172943",0,0.236454908,-4
"g1",16,10809,"172944 172959",2,0.33716965299999996,-8
"g1",16,10810,"172960 172975",3,0.45627956000000003,-3
"g1",16,10811,"172976 172991",2,0.26420268900000005,4
"g1",16,10812,"172992 173007",9,0.47791681799999997,24
"g1",16,10813,"173008 173023",9,0.402477706,16
"g1",16,10814,"173024 173039",24,0.5639321660000001,-8
"g1",16,10815,"173040 173055",373,1.165203847,16
"g1",16,10816,"173056 173071",8,0.28605264799999996,17
"g1",16,10817,"173072 173087",2,0.280131011,0
"g1",16,10818,"173088 173103",3,0.273725061,-7
"g1",16,10819,"173104 173119",6,0.25708185,36
"g1",16,10820,"173120 173135",60,0.642999637,7
"g1",16,10821,"173136 173151",0,0.171603756,30
"g1",16,10822,"173152 173167",89,1.134489318,0
"g1",16,10823,"173168 173183",57,1.300750568,6
"g1",16,10824,"173184 173199",3,0.39248272300000003,16
"g1",16,10825,"173200 173215",5,0.40346231699999996,30
"g1",16,10826,"173216 173231",10,0.494235495,20
"g1",16,10827,"173232 173247",2,0.30155042,37
"g1",16,10828,"173248 173263",25,0.39716436499999996,-1
"g1",16,10829,"173264 173279",112,0.611962966,-6
"g1",16,10830,"173280 173295",18,0.567405746,2
"g1",16,10831,"173296 173311",0,0.165034694,14
"g1",16,10832,"173312 173327",6,0.37229215699999996,15
"g1",16,10833,"173328 173343",0,0.22537532100000002,-6
"g1",16,10834,"173344 173359",2,0.28929525,-2
"g1",16,10835,"173360 173375",7,0.393540841,-19
"g1",16,10836,"173376 173391",5,0.297749371,-10
"g1",16,10837,"173392 173407",3,0.268148703,35
"g1",16,10838,"173408 173423",51,0.812930285,17
"g1",16,10839,"173424 173439",151,1.309801852,11
"g1",16,10840,"173440 173455",6,0.289702889,25
"g1",16,10841,"173456 173471",0,0.20971436499999999,-2
"g1",16,10842,"173472 173487",15,0.499144753,2
"g1",16,10843,"173488 173503",6,0.414840916,1
"g1",16,10844,"173504 173519",5,0.273086464,28
"g1",16,10845,"173520 173535",204,1.265572594,-5
"g1",16,10846,"173536 173551",9,0.564636951,48
"g1",16,10847,"173552 173567",3,0.305272559,-11
"g1",16,10848,"173568 173583",6,0.275643825,-12
"g1",16,10849,"173584 173599",5,0.291616054,28
"g1",16,10850,"173600 173615",6,0.369207628,-11
"g1",16,10851,"173616 173631",6,0.345819932,12
"g1",16,10852,"173632 173647",17,0.363014903,-18
"g1",16,10853,"173648 173663",1,0.30540650399999997,0
"g1",16,10854,"173664 173679",15,0.407729591,28
"g1",16,10855,"173680 173695",23,0.611673379,-5
"g1",16,10856,"173696 173711",0,0.178321325,25
"g1",16,10857,"173712 173727",0,0.169700328,-10
"g1",16,10858,"173728 173743",14,0.42990882199999997,29
"g1",16,10859,"173744 173759",14,0.301779977,20
"g1",16,10860,"173760 173775",5,0.241455318,-19
"g1",16,10861,"173776 173791",0,0.189537584,25
"g1",16,10862,"173792 173807",7,0.286042728,-12
"g1",16,10863,"173808 173823",0,0.19145498900000002,12
"g1",16,10864,"173824 173839",2,0.28269911000000003,-3
"g1",16,10865,"173840 173855",45,0.9081418680000001,41
"g1",16,10866,"173856 173871",8,0.809429209,12
"g1",16,10867,"173872 173887",6,0.359980358,22
"g1",16,10868,"173888 173903",3,0.296288464,7
"g1",16,10869,"173904 173919",43,0.50628072,1
"g1",16,10870,"173920 173935",6,0.42558496100000004,27
"g1",16,10871,"173936 173951",0,0.223820872,15
"g1",16,10872,"173952 173967",6,0.30916926,13
"g1",16,10873,"173968 173983",5,0.26771117299999997,2
"g1",16,10874,"173984 173999",15,0.369152087,-1
"g1",16,10875,"174000 174015",6,0.300853138,43
"g1",16,10876,"174016 174031",2,0.307323494,-21
"g1",16,10877,"174032 174047",7,0.35285586999999996,42
"g1",16,10878,"174048 174063",31,0.458671576,18
"g1",16,10879,"174064 174079",21,0.40320837,25
"g1",16,10880,"174080 174095",80,0.848317653,12
"g1",16,10881,"174096 174111",0,0.200793882,3
"g1",16,10882,"174112 174127",3,0.299540331,-1
"g1",16,10883,"174128 174143",24,0.528122569,24
"g1",16,10884,"174144 174159",22,0.362027772,20
"g1",16,10885,"174160 174175",4,0.321102939,40
"g1",16,10886,"174176 174191",20,0.327089835,6
"g1",16,10887,"174192 174207",8,0.28778555,13
"g1",16,10888,"174208 174223",10,0.409870246,21
"g1",16,10889,"174224 174239",2,0.392920494,28
"g1",16,10890,"174240 174255",0,0.201794832,-20
"g1",16,10891,"174256 174271",0,0.18274494000000002,-9
"g1",16,10892,"174272 174287",6,0.266217961,26
"g1",16,10893,"174288 174303",0,0.221545713,-16
"g1",16,10894,"174304 174319",10,0.425323371,35
"g1",16,10895,"174320 174335",8,0.314870916,18
"g1",16,10896,"174336 174351",0,0.19003203300000002,-20
"g1",16,10897,"174352 174367",0,0.137551776,-3
"g1",16,10898,"174368 174383",0,0.219896447,-20
"g1",16,10899,"174384 174399",17,0.604921466,40
"g1",16,10900,"174400 174415",27,0.6727289,17
"g1",16,10901,"174416 174431",167,1.3287295879999999,37
"g1",16,10902,"174432 174447",12,0.310741357,29
"g1",16,10903,"174448 174463",0,0.20746072599999998,-7
"g1",16,10904,"174464 174479",3,0.268244657,-4
"g1",16,10905,"174480 174495",2,0.316968482,-39
"g1",16,10906,"174496 174511",5,0.286378635,-6
"g1",16,10907,"174512 174527","",""
"g1",16,10908,"174528 174543",20,0.5496603609999999,9
"g1",16,10909,"174544 174559",2,0.347981363,-2
"g1",16,10910,"174560 174575",24,0.747941109,6
"g1",16,10911,"174576 174591",5,0.368539008,15
"g1",16,10912,"174592 174607",475,1.789345286,47
"g1",16,10913,"174608 174623",69,0.921987009,-27
"g1",16,10914,"174624 174639",3,0.260121811,21
"g1",16,10915,"174640 174655",76,1.0782388470000002,-6
"g1",16,10916,"174656 174671",0,0.166049046,-10
"g1",16,10917,"174672 174687",1,0.289303522,29
"g1",16,10918,"174688 174703",0,0.171525425,-2
"g1",16,10919,"174704 174719",4,0.231634626,-1
"g1",16,10920,"174720 174735",0,0.20542837800000002,27
"g1",16,10921,"174736 174751",13,0.331901249,-12
"g1",16,10922,"174752 174767",4,0.294043705,2
"g1",16,10923,"174768 174783",30,0.535388329,16
"g1",16,10924,"174784 174799",8,0.375723645,-4
"g1",16,10925,"174800 174815",8,0.464889384,1
"g1",16,10926,"174816 174831",22,0.6500050589999999,37
"g1",16,10927,"174832 174847",9,0.30415139599999996,13
"g1",16,10928,"174848 174863",11,0.452173039,8
"g1",16,10929,"174864 174879",0,0.226620137,13
"g1",16,10930,"174880 174895",0,0.18712101,8
"g1",16,10931,"174896 174911",1,0.26112489299999997,26
"g1",16,10932,"174912 174927",1,0.290079735,14
"g1",16,10933,"174928 174943",15,0.229865043,26
"g1",16,10934,"174944 174959",8,0.250371945,-8
"g1",16,10935,"174960 174975",3,0.299166185,-16
"g1",16,10936,"174976 174991",2,0.529501087,29
"g1",16,10937,"174992 175007",5,0.39789420400000003,5
"g1",16,10938,"175008 175023",3,0.267505013,29
"g1",16,10939,"175024 175039",0,0.192116886,8
"g1",16,10940,"175040 175055",2,0.2947093,29
"g1",16,10941,"175056 175071",2,0.283707468,3
"g1",16,10942,"175072 175087",67,0.769986823,0
"g1",16,10943,"175088 175103",9,0.249321564,10
"g1",16,10944,"175104 175119",15,0.5066354590000001,17
"g1",16,10945,"175120 175135",13,0.409002994,30
"g1",16,10946,"175136 175151",13,0.404507581,2
"g1",16,10947,"175152 175167",88,0.565243092,4
"g1",16,10948,"175168 175183",6,0.324194235,9
"g1",16,10949,"175184 175199",0,0.226929711,2
"g1",16,10950,"175200 175215",7,0.40897071999999995,16
"g1",16,10951,"175216 175231",6,0.32895012700000004,5
"g1",16,10952,"175232 175247",42,0.795977032,-11
"g1",16,10953,"175248 175263",16,0.379502976,8
"g1",16,10954,"175264 175279",3,0.268005809,32
"g1",16,10955,"175280 175295",5,0.243572657,-14
"g1",16,10956,"175296 175311",9,0.39008152,25
"g1",16,10957,"175312 175327",6,0.432351228,-6
"g1",16,10958,"175328 175343",0,0.221966889,-16
"g1",16,10959,"175344 175359",3,0.264852199,26
"g1",16,10960,"175360 175375",3,0.25966428,31
"g1",16,10961,"175376 175391",32,0.532439155,5
"g1",16,10962,"175392 175407",0,0.19062769599999999,-12
"g1",16,10963,"175408 175423",48,0.565823282,27
"g1",16,10964,"175424 175439",2,0.264639484,28
"g1",16,10965,"175440 175455",8,0.42826836100000004,-15
"g1",16,10966,"175456 175471",100,1.02849736,49
"g1",16,10967,"175472 175487",9,0.397014846,2
"g1",16,10968,"175488 175503",212,0.958387198,34
"g1",16,10969,"175504 175519",11,0.421651814,2
"g1",16,10970,"175520 175535",10,0.270580936,19
"g1",16,10971,"175536 175551",3,0.270033193,30
"g1",16,10972,"175552 175567",9,0.393833408,-17
"g1",16,10973,"175568 175583",3,0.292330718,20
"g1",16,10974,"175584 175599",3,0.469168951,-18
"g1",16,10975,"175600 175615",6,0.32063911,29
"g1",16,10976,"175616 175631",3,0.256407942,6
"g1",16,10977,"175632 175647",5,0.32623595899999996,24
"g1",16,10978,"175648 175663",2,0.30103510099999997,15
"g1",16,10979,"175664 175679",22,0.5812564579999999,4
"g1",16,10980,"175680 175695",2,0.409689614,26
"g1",16,10981,"175696 175711",55,0.747404496,17
"g1",16,10982,"175712 175727",0,0.220388561,-6
"g1",16,10983,"175728 175743",0,0.18164924899999998,-21
"g1",16,10984,"175744 175759",7,0.27962580400000003,-5
"g1",16,10985,"175760 175775",19,0.342567676,-8
"g1",16,10986,"175776 175791",0,0.185765447,-16
"g1",16,10987,"175792 175807",4,0.30382348000000003,39
