"grammar","algo","chunk_size","chunk_id","chunk_time"
"g2","SingleSourceAlgoOpt",32,10,0.0018601417541503906
"g2","SingleSourceAlgoOpt",32,11,0.0022292137145996094
"g2","SingleSourceAlgoOpt",32,12,0.0012319087982177734
"g2","SingleSourceAlgoOpt",32,13,0.0011453628540039062
"g2","SingleSourceAlgoOpt",32,14,0.0017576217651367188
"g2","SingleSourceAlgoOpt",32,15,0.0011353492736816406
"g2","SingleSourceAlgoOpt",32,16,0.0010361671447753906
"g2","SingleSourceAlgoOpt",32,17,0.0015192031860351562
"g2","SingleSourceAlgoOpt",32,18,0.0005257129669189453
"g2","SingleSourceAlgoOpt",32,19,0.001077413558959961
"g2","SingleSourceAlgoOpt",32,20,0.0005247592926025391
"g2","SingleSourceAlgoOpt",32,21,0.0009262561798095703
"g2","SingleSourceAlgoOpt",32,22,0.0005204677581787109
"g2","SingleSourceAlgoOpt",32,23,0.0009152889251708984
"g2","SingleSourceAlgoOpt",32,24,0.0005514621734619141
"g2","SingleSourceAlgoOpt",32,25,0.0009484291076660156
"g2","SingleSourceAlgoOpt",32,26,0.0009341239929199219
"g2","SingleSourceAlgoOpt",32,27,0.0009260177612304688
"g2","SingleSourceAlgoOpt",32,28,0.0005195140838623047
"g2","SingleSourceAlgoOpt",32,29,0.0009353160858154297
"g2","SingleSourceAlgoOpt",32,30,0.0005228519439697266
"g2","SingleSourceAlgoOpt",32,31,0.0020236968994140625
"g2","SingleSourceAlgoOpt",32,32,0.0005199909210205078
"g2","SingleSourceAlgoOpt",32,33,0.0005178451538085938
"g2","SingleSourceAlgoOpt",32,34,0.0005388259887695312
"g2","SingleSourceAlgoOpt",32,35,0.0005147457122802734
"g2","SingleSourceAlgoOpt",32,36,0.000514984130859375
"g2","SingleSourceAlgoOpt",32,37,0.000514984130859375
"g2","SingleSourceAlgoOpt",32,38,0.0005116462707519531
"g2","SingleSourceAlgoOpt",32,39,0.0005099773406982422
"g2","SingleSourceAlgoOpt",32,40,0.0005142688751220703
"g2","SingleSourceAlgoOpt",32,41,0.0003371238708496094
"g2","SingleSourceAlgoOpt",64,0,0.006252288818359375
"g2","SingleSourceAlgoOpt",64,1,0.0014896392822265625
"g2","SingleSourceAlgoOpt",64,2,0.004137992858886719
"g2","SingleSourceAlgoOpt",64,3,0.0036077499389648438
"g2","SingleSourceAlgoOpt",64,4,0.0014383792877197266
"g2","SingleSourceAlgoOpt",64,5,0.0034055709838867188
"g2","SingleSourceAlgoOpt",64,6,0.0015773773193359375
"g2","SingleSourceAlgoOpt",64,7,0.0029888153076171875
"g2","SingleSourceAlgoOpt",64,8,0.002561330795288086
"g2","SingleSourceAlgoOpt",64,9,0.0014314651489257812
"g2","SingleSourceAlgoOpt",64,10,0.00133514404296875
"g2","SingleSourceAlgoOpt",64,11,0.0013446807861328125
"g2","SingleSourceAlgoOpt",64,12,0.0013310909271240234
"g2","SingleSourceAlgoOpt",64,13,0.001356363296508789
"g2","SingleSourceAlgoOpt",64,14,0.0013394355773925781
"g2","SingleSourceAlgoOpt",64,15,0.002794981002807617
"g2","SingleSourceAlgoOpt",64,16,0.000804901123046875
"g2","SingleSourceAlgoOpt",64,17,0.0007777214050292969
"g2","SingleSourceAlgoOpt",64,18,0.0007851123809814453
"g2","SingleSourceAlgoOpt",64,19,0.0007810592651367188
"g2","SingleSourceAlgoOpt",64,20,0.0006046295166015625
"g2","SingleSourceAlgoOpt",100,0,0.008530378341674805
"g2","SingleSourceAlgoOpt",100,1,0.005934476852416992
"g2","SingleSourceAlgoOpt",100,2,0.003996372222900391
"g2","SingleSourceAlgoOpt",100,3,0.004626750946044922
"g2","SingleSourceAlgoOpt",100,4,0.002463817596435547
"g2","SingleSourceAlgoOpt",100,5,0.0030786991119384766
"g2","SingleSourceAlgoOpt",100,6,0.0018534660339355469
"g2","SingleSourceAlgoOpt",100,7,0.0019311904907226562
"g2","SingleSourceAlgoOpt",100,8,0.0019061565399169922
"g2","SingleSourceAlgoOpt",100,9,0.0017750263214111328
"g2","SingleSourceAlgoOpt",100,10,0.0037758350372314453
"g2","SingleSourceAlgoOpt",100,11,0.0011703968048095703
"g2","SingleSourceAlgoOpt",100,12,0.0010869503021240234
"g2","SingleSourceAlgoOpt",100,13,0.0004417896270751953
"g2","SingleSourceAlgoOpt",500,0,0.014134883880615234
"g2","SingleSourceAlgoOpt",500,1,0.008399009704589844
"g2","SingleSourceAlgoOpt",500,2,0.008313894271850586
"g2","SingleSourceAlgoOpt",1000,0,0.01787090301513672
"g2","SingleSourceAlgoOpt",1000,1,0.00836801528930664
"g2","SingleSourceAlgoOpt",5000,0,0.02053070068359375
"g2","SingleSourceAlgoOpt",10000,0,0.022171497344970703
"g2","SingleSourceAlgoOpt",1323,0,0.022652864456176758
